# mess wend patch (1-254)
27	40	{wend(120)}
113	1	{wend(60)}
131	3	{wend(240)}
131	4	{wend(240)}
131	10	{wend(100)}
131	11	{wend(240)}
131	12	{wend(160)}
142	28	{wend(230)}
151	2	{wend(100)}
161	59	{wend(120)}
165	25	{wend(240)}
165	61	{wend(240)}
165	76	{wend(240)}
186	0	{wend(160)}
186	1	{wend(160})
193	3	{wend(160)}
437	33	{wend(100)}
438	12	{wend(254)}
440	6	{wend(240)}
440	7	{wend(240)}
449	20	{wend(120)}
489	0	{wend(120)}
489	1	{wend(150)}
489	2	{wend(150)}
489	3	{wend(150)}
489	4	{wend(150)}
489	5	{wend(150)}
489	6	{wend(150)}
489	7	{wend(150)}
489	8	{wend(150)}
489	9	{wend(150)}
489	10	{wend(150)}
489	11	{wend(150)}
