0	0	{speed(255)}Save game?\n　　　Yes\n　　　No{mend}
0	1	{speed(255)}Current data hasn't been saved!\nProceed anyway?\n　　　No\n　　　Yes{mend}
0	2	{speed(42)}Thus the life force called {SERGE%}{wait(20)}\nwas not even allowed\nto be born into this world.{wait(80)}\nFate has no forgiveness for\nthose who dare stand against it...{mend}
0	3	{ERROR}
0	4	{ERROR}
0	5	{ERROR}
0	6	{ERROR}
0	7	{ERROR}
0	8	{ERROR}
0	9	{ERROR}
0	10	{ERROR}
0	11	{ERROR}
0	12	{ERROR}
0	13	{ERROR}
0	14	{ERROR}
0	15	{ERROR}
0	16	{ERROR}
0	17	{ERROR}
0	18	{ERROR}
0	19	{ERROR}
0	20	{ERROR}
0	21	{ERROR}
0	22	{ERROR}
0	23	{ERROR}
0	24	{ERROR}
0	25	{ERROR}
0	26	{ERROR}
0	27	{ERROR}
0	28	{ERROR}
0	29	{ERROR}
0	30	{ERROR}
0	31	{ERROR}
0	32	{ERROR}
0	33	{ERROR}
0	34	{ERROR}
0	35	{ERROR}
0	36	{ERROR}
0	37	{ERROR}
0	38	{ERROR}
0	39	{ERROR}
0	40	{ERROR}
0	41	{ERROR}
0	42	{ERROR}
0	43	{ERROR}
0	44	{ERROR}
0	45	{ERROR}
0	46	{ERROR}
0	47	{ERROR}
0	48	{ERROR}
0	49	{ERROR}
0	50	{ERROR}
0	51	{ERROR}
0	52	{ERROR}
1	0	{ERROR}
1	1	{ERROR}
1	2	{ERROR}
1	3	{ERROR}
1	4	{ERROR}
1	5	{ERROR}
1	6	{ERROR}
1	7	{ERROR}
1	8	{ERROR}
1	9	{ERROR}
1	10	{ERROR}
1	11	{ERROR}
1	12	{ERROR}
1	13	{ERROR}
1	14	{ERROR}
1	15	{ERROR}
1	16	{ERROR}
1	17	{ERROR}
1	18	{ERROR}
1	19	{ERROR}
1	20	{ERROR}
1	21	{ERROR}
1	22	{ERROR}
1	23	{ERROR}
1	24	{ERROR}
1	25	{ERROR}
1	26	{ERROR}
1	27	{ERROR}
1	28	{ERROR}
1	29	{ERROR}
1	30	{ERROR}
1	31	{ERROR}
1	32	{ERROR}
1	33	{ERROR}
1	34	{ERROR}
1	35	{ERROR}
1	36	{ERROR}
1	37	{ERROR}
1	38	{ERROR}
1	39	{ERROR}
1	40	{ERROR}
1	41	{ERROR}
1	42	{ERROR}
1	43	{ERROR}
1	44	{ERROR}
1	45	{ERROR}
1	46	{ERROR}
1	47	{ERROR}
1	48	{ERROR}
1	49	{ERROR}
8	0	{ERROR}
8	1	{ERROR}
8	2	{ERROR}
8	3	{ERROR}
8	4	{ERROR}
8	5	{ERROR}
8	6	{ERROR}
8	7	{ERROR}
8	8	{ERROR}
8	9	{ERROR}
8	10	{ERROR}
8	11	{ERROR}
8	12	{ERROR}
8	13	{ERROR}
8	14	{ERROR}
8	15	{ERROR}
8	16	{ERROR}
8	17	{ERROR}
8	18	{ERROR}
8	19	{ERROR}
8	20	{ERROR}
8	21	{ERROR}
8	22	{ERROR}
8	23	{ERROR}
8	24	{ERROR}
8	25	{ERROR}
8	26	{ERROR}
8	27	{ERROR}
8	28	{ERROR}
8	29	{ERROR}
8	30	{ERROR}
8	31	{ERROR}
8	32	{ERROR}
8	33	{ERROR}
8	34	{ERROR}
8	35	{ERROR}
8	36	{ERROR}
8	37	{ERROR}
8	38	{ERROR}
8	39	{ERROR}
8	40	{ERROR}
8	41	{ERROR}
8	42	{ERROR}
8	43	{ERROR}
8	44	{ERROR}
8	45	{ERROR}
8	46	{ERROR}
8	47	{ERROR}
8	48	{ERROR}
8	49	{ERROR}
9	0	{speed(255)}Save game?\n　　　Yes\n　　　No{mend}
9	1	{speed(255)}Current data hasn't been saved!\nProceed anyway?\n　　　No\n　　　Yes{mend}
9	2	{speed(42)}Thus the life force called {SERGE%}{wait(20)}\nwas not even allowed\nto be born into this world.{wait(80)}\nFate has no forgiveness for\nthose who dare stand against it...{mend}
9	3	{ERROR}
9	4	{ERROR}
9	5	{ERROR}
9	6	{ERROR}
9	7	{ERROR}
9	8	{ERROR}
9	9	{ERROR}
9	10	{ERROR}
9	11	{ERROR}
9	12	{ERROR}
