0	0	Lavori in corso!{mend}
16	0	SSSQUWAAARRRKKK!{wend(60)}
16	1	SSSQUWAAARRRKKK!{wend(60)}
17	0	SSSQUWAAARRRKKK!{wend(60)}
17	1	SSSQUWAAARRRKKK!{wend(60)}
31	0	Grrr! Fuuuriaaa!{wend(60)}
31	1	Grrr! Fuuuriaaa!{wend(60)}
31	2	Grrr! Fuuuriaaa!{wend(60)}
32	0	Grrr! Fuuuriaaa!{wend(60)}
32	1	Grrr! Fuuuriaaa!{wend(60)}
32	2	Grrr! Fuuuriaaa!{wend(60)}
33	0	Grrr! Fuuuriaaa!{wend(60)}
33	1	Grrr! Fuuuriaaa!{wend(60)}
33	2	Grrr! Fuuuriaaa!{wend(60)}
150	0	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
150	1	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
151	0	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
151	1	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
152	0	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
152	1	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
153	0	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
153	1	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
153	2	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
153	3	Rrriiiiippppp!\nRrriiiiippppp!{wend(60)}
187	0	Grrr! Fuuuriaaa!{wend(60)}
187	1	Grrr! Fuuuriaaa!{wend(60)}
187	2	Grrr! Fuuuriaaa!{wend(60)}
188	0	Grrr! Fuuuriaaa!{wend(60)}
188	1	Grrr! Fuuuriaaa!{wend(60)}
188	2	Grrr! Fuuuriaaa!{wend(60)}
189	0	Grrr! Fuuuriaaa!{wend(60)}
189	1	Grrr! Fuuuriaaa!{wend(60)}
189	2	Grrr! Fuuuriaaa!{wend(60)}
241	0	Numero 1...{wend(40)}
241	1	Numero 2...{wend(40)}
241	2	Numero 3...{wend(40)}
241	3	Numero 4...{wend(40)}
241	4	Piacere di conoscervi.{wend(40)}
241	5	Ciao, sono Amanda e ho 14 anni!{wend(120)}
241	6	Ciao, mi chiamo Renata, \nsono dell'Ariete e ho 25 anni.{wend(120)}
241	7	Ciao, sono Mimì. \nSono del Toro e ho 16 anni.{wend(120)}
241	8	Ciao, mi chiamo Shannon. \nSono dei Gemelli e ho 14 anni.{wend(120)}
241	9	Ciao! Mi chiamo Gemma, \nsono del Cancro e ho 10 anni!{wend(120)}
241	10	Mi chiamo Anna, \nho 14 anni e il mio segno \nzodiacale è Leone!{wend(120)}
241	11	Ciao, sono Mariastella. \nSono della Vergine e ho 15 anni.{wend(120)}
241	12	Mi chiamo Tina! \nSono della Bilancia e ho 16 anni!{wend(120)}
241	13	Hola, soy Arianna.\nTengo 17 años y soy dello Scorpione.{wend(120)}
241	14	Ciao! Sono Gianna, \nho 25 anni e sono del Sagittario.{wend(120)}
241	15	Mi chiamo Jolanda, ho 14 anni e sono\ndel Capricorno.{wend(120)}
241	16	Ciao! Sono Valentina, dell'Acquario.\nHo 15 anni.{wend(120)}
241	17	Ciao, sono Palmira dei Pesci! \nHo 16 anni e mi piacciono i ragazzi alti!{wend(120)}
241	18	Ciao, mi chiamo Luciana... \ne sono un po' strana!{wait(40)} \nHo 17 anni, se la cosa v'interessa!{wend(120)}
241	19	Sono Carolina e ho 10 anni. \nDa grande voglio diventare Miss Universo.{wend(120)}
241	20	Sono Cinzia, ho 15 anni e sono vegetariana.{wend(120)}
241	21	Mi chiamo Richard, ho 29 anni e sono\nqui per protestare contro il sessismo\ndei concorsi di bellezza!{wend(120)}
241	22	Il mio hobby è {color(1)}Gas velenoso{color(0)}!{wend(120)}
241	23	Il mio luogo preferito è il {color(1)}Vulcano{color(0)}!{wend(120)}
241	24	Il mio sogno è donare a tutti tanta {color(1)}Energira{color(0)}!{wend(120)}
241	25	La mia passione è il {color(1)}Vampirismo{color(0)}!{wend(120)}
241	26	Nessuno batte il mio {color(1)}Tornado{color(0)}!{wend(120)}
241	27	Il mio obiettivo per il futuro è una \n{color(1)}Palla di fuoco{color(0)}!{wend(120)}
241	28	La cosa più importante che ho \nfatto è un {color(1)}Buco nero{color(0)}!{wend(120)}
241	29	Il mio sport preferito è {color(1)}Acquaraggio{color(0)}!{wend(120)}
241	30	Amo cantare sotto la {color(1)}Pioggia nera{color(0)}!{wend(120)}
241	31	La mia specialità è il {color(1)}Recupero multiplo{color(0)}!{wend(120)}
386	0	Radius:\nOh oh oh... Avanti, {playwork(0)}, fatti sotto!{mend}
